"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","CHOCOLATE","2","-1","7","2017-02-23 18:39:41","6525"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","MILITARY","4","2","8","2017-02-23 18:39:41","6526"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","COMMUNITY","1","-4","6","2017-02-23 18:39:41","6527"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","BASKET","0","4","4","2017-02-23 18:39:41","6528"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","LADDER","3","-5","8","2017-02-23 18:39:41","6529"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","MACHINE","5","5","6","2017-02-23 18:39:41","6530"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","DOORWAY","8","4","6","2017-02-23 18:39:42","6531"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","TRAFFIC","6","-2","5","2017-02-23 18:39:42","6532"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","MOUNTAIN","7","1","8","2017-02-23 18:39:42","6533"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","BOOKSHELF","10","1","7","2017-02-23 18:39:42","6534"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","STRUCTURE","11","5","8","2017-02-23 18:39:42","6535"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","SUNLIGHT","9","-4","6","2017-02-23 18:39:42","6536"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","KEYBOARD","13","-3","7","2017-02-23 18:39:42","6537"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","WEDDING","12","-1","4","2017-02-23 18:39:42","6538"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","FOOTBALL","18","-3","7","2017-02-23 18:39:42","6539"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","HELICOPTER","15","-5","5","2017-02-23 18:39:42","6540"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","ELEPHANT","17","-2","5","2017-02-23 18:39:42","6541"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","STOMACH","16","3","4","2017-02-23 18:39:42","6542"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","FORTUNE","14","3","4","2017-02-23 18:39:42","6543"
"A1RSJ45RXTREWN
","cs_wg_v2_real4","34MAJL3QP4OKDFQBOYO2XDEFESW436","UMBRELLA","19","2","5","2017-02-23 18:39:42","6544"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","BASKET","0","2","4","2017-02-23 18:40:13","6545"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","COMMUNITY","1","1","4","2017-02-23 18:40:13","6546"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","CHOCOLATE","2","4","6","2017-02-23 18:40:13","6547"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","MACHINE","5","5","5","2017-02-23 18:40:13","6548"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","MILITARY","4","-4","6","2017-02-23 18:40:13","6549"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","LADDER","3","1","8","2017-02-23 18:40:13","6550"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","TRAFFIC","6","-2","4","2017-02-23 18:40:14","6551"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","MOUNTAIN","7","4","7","2017-02-23 18:40:14","6552"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","SUNLIGHT","9","2","4","2017-02-23 18:40:14","6553"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","DOORWAY","8","3","7","2017-02-23 18:40:14","6554"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","BOOKSHELF","10","-4","8","2017-02-23 18:40:14","6555"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","STRUCTURE","11","-5","6","2017-02-23 18:40:14","6556"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","FORTUNE","14","-2","8","2017-02-23 18:40:15","6557"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","HELICOPTER","15","-5","6","2017-02-23 18:40:15","6558"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","ELEPHANT","17","-3","8","2017-02-23 18:40:15","6559"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","KEYBOARD","13","-1","5","2017-02-23 18:40:15","6560"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","WEDDING","12","5","7","2017-02-23 18:40:15","6561"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","STOMACH","16","-1","5","2017-02-23 18:40:15","6562"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","FOOTBALL","18","-3","5","2017-02-23 18:40:15","6563"
"A3JP7DIFRS0ZBY","cs_wg_v2_real4","3NAPMVF0ZWGSBKCBMW84HFTXZGM72I","UMBRELLA","19","3","7","2017-02-23 18:40:15","6564"
"A2XLTGDI5Q0VD","cs_wg_v2_real4","3DI28L7YXAF6VE9PQ0MWI6B9TXC1EH","BASKET","0","-5","5","2017-02-23 18:46:12","6565"
